treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
1005000,NorthernAmerica,Japan/Korea,5.66014293147417,1,1
1005000,Europe,NorthernAmerica,5.668041824617421,1,1
1005000,Oceania,SouthChina,5.860744321763757,1,1
1005000,Russia,SouthChina,5.090090997885756,1,1
1005000,Japan/Korea,SouthChina,5.25454005752233,1,1
1005000,Europe,Japan/Korea,5.5976890568070115,1,1
1005000,Oceania,Europe,5.664142992473138,1,1
1005000,NorthernAmerica,Oceania,5.68983807236495,1,1
1005000,Europe,NorthernAmerica,5.729660682712307,1,1
1005000,NorthernAmerica,NorthChina,5.345847111724347,1,1
1005000,Europe,NorthernAmerica,5.360389579782482,1,1
1005000,SoutheasternAsia,SouthChina,6.037782012392473,1,1
1005000,Oceania,Europe,4.656742344188348,1,1
1005000,WesternAsia,Africa,4.854955886258637,1,1
1005000,SouthernAsia,Africa,4.948018900054859,1,1
1005000,Africa,WesternAsia,4.678788058117244,1,1
1005000,Russia,Europe,4.6206740075781125,1,1
1005000,Europe,Russia,4.639343070774798,1,1
1005000,Oceania,Europe,4.647413296087227,1,1
1005000,WesternAsia,Oceania,4.672702436231328,1,1
1005000,Europe,WesternAsia,4.928437863670501,1,1
1005000,NorthernAmerica,Europe,5.117186115821832,1,1
1005000,Japan/Korea,NorthernAmerica,5.291293220149902,1,1
1005000,Russia,NorthChina,4.645681721738625,1,1
1005000,Africa,Japan/Korea,4.843241775303702,1,1
1005000,SoutheasternAsia,Russia,4.654161226905744,1,1
1005000,SouthChina,NorthChina,4.844213668980214,1,1
1005000,NorthChina,SouthChina,4.895831649701384,1,1
1005000,NorthChina,SouthChina,4.611231237999917,1,1
1005000,SoutheasternAsia,SouthChina,4.6313782079638415,1,1
1005000,WesternAsia,SouthernAsia,4.0609056410134325,1,1
1005000,Russia,Europe,4.681841138343894,1,1
1005000,NorthChina,WesternAsia,4.821571700381112,1,1
1005000,Oceania,Europe,4.675799500894996,1,1
1005000,SoutheasternAsia,Oceania,4.696558636883267,1,1
1005000,WesternAsia,Africa,4.765583179419583,1,1
1005000,SouthernAmerica,Europe,4.582601957666624,1,1
