"virus","tree_id","season","tmrca"
"by",277,"N_Hemisphere_2018",2014.11036880642
"by",277,"S_Hemisphere_2018.5",2014.14053462442
"by",278,"N_Hemisphere_2012",2006.32775114782
"by",278,"N_Hemisphere_2013",2006.32775114782
"by",278,"N_Hemisphere_2011",2006.32775114782
"by",278,"N_Hemisphere_2014",2006.32775114782
"by",278,"N_Hemisphere_2015",2006.32775114782
"by",278,"S_Hemisphere_2012.5",2006.32775114782
"by",278,"S_Hemisphere_2013.5",2006.32775114782
"by",278,"S_Hemisphere_2014.5",2006.32775114782
"by",278,"N_Hemisphere_2016",2011.87537916826
"by",278,"N_Hemisphere_2017",2011.87537916826
"by",278,"S_Hemisphere_2011.5",2006.32775114782
"by",278,"S_Hemisphere_2019.5",2016.72556948226
"by",278,"S_Hemisphere_2015.5",2011.87537916826
"by",278,"S_Hemisphere_2020.5",2016.74997982522
"by",278,"N_Hemisphere_2019",2015.95695576579
"by",278,"S_Hemisphere_2016.5",2006.32775114782
"by",278,"N_Hemisphere_2020",2016.74997982522
"by",278,"S_Hemisphere_2017.5",2013.81306319206
"by",278,"N_Hemisphere_2018",2013.81306319206
"by",278,"S_Hemisphere_2018.5",2013.81306319206
"by",279,"N_Hemisphere_2012",2005.35916510556
"by",279,"N_Hemisphere_2013",2005.35916510556
"by",279,"N_Hemisphere_2011",2005.35916510556
"by",279,"N_Hemisphere_2014",2005.35916510556
"by",279,"N_Hemisphere_2015",2005.35916510556
"by",279,"S_Hemisphere_2012.5",2005.35916510556
"by",279,"S_Hemisphere_2013.5",2005.35916510556
"by",279,"S_Hemisphere_2014.5",2005.35916510556
"by",279,"N_Hemisphere_2016",2011.87281195302
"by",279,"N_Hemisphere_2017",2011.87281195302
"by",279,"S_Hemisphere_2011.5",2005.35916510556
"by",279,"S_Hemisphere_2019.5",2016.58160994209
"by",279,"S_Hemisphere_2015.5",2011.87281195302
"by",279,"S_Hemisphere_2020.5",2016.58160994209
"by",279,"N_Hemisphere_2019",2016.03978623422
"by",279,"S_Hemisphere_2016.5",2005.35916510556
"by",279,"N_Hemisphere_2020",2016.58160994209
"by",279,"S_Hemisphere_2017.5",2014.12261592648
"by",279,"N_Hemisphere_2018",2014.02140820395
"by",279,"S_Hemisphere_2018.5",2014.12261592648
"by",280,"N_Hemisphere_2012",2004.96457205451
"by",280,"N_Hemisphere_2013",2004.96457205451
"by",280,"N_Hemisphere_2011",2004.96457205451
"by",280,"N_Hemisphere_2014",2004.96457205451
"by",280,"N_Hemisphere_2015",2004.96457205451
"by",280,"S_Hemisphere_2012.5",2004.96457205451
"by",280,"S_Hemisphere_2013.5",2004.96457205451
"by",280,"S_Hemisphere_2014.5",2004.96457205451
"by",280,"N_Hemisphere_2016",2011.99054669803
"by",280,"N_Hemisphere_2017",2011.99054669803
"by",280,"S_Hemisphere_2011.5",2004.96457205451
"by",280,"S_Hemisphere_2019.5",2016.69623074723
"by",280,"S_Hemisphere_2015.5",2011.99054669803
"by",280,"S_Hemisphere_2020.5",2016.69623074723
"by",280,"N_Hemisphere_2019",2016.03151767121
"by",280,"S_Hemisphere_2016.5",2004.96457205451
"by",280,"N_Hemisphere_2020",2016.69623074723
"by",280,"S_Hemisphere_2017.5",2014.02409841994
"by",280,"N_Hemisphere_2018",2014.02409841994
"by",280,"S_Hemisphere_2018.5",2014.10255131132
"by",281,"N_Hemisphere_2012",2006.10436521636
"by",281,"N_Hemisphere_2013",2006.10436521636
"by",281,"N_Hemisphere_2011",2006.10436521636
"by",281,"N_Hemisphere_2014",2006.10436521636
"by",281,"N_Hemisphere_2015",2006.10436521636
"by",281,"S_Hemisphere_2012.5",2006.10436521636
"by",281,"S_Hemisphere_2013.5",2006.10436521636
"by",281,"S_Hemisphere_2014.5",2006.10436521636
"by",281,"N_Hemisphere_2016",2011.90351597683
"by",281,"N_Hemisphere_2017",2011.90351597683
"by",281,"S_Hemisphere_2011.5",2006.10436521636
"by",281,"S_Hemisphere_2019.5",2016.68981146789
"by",281,"S_Hemisphere_2015.5",2011.90351597683
"by",281,"S_Hemisphere_2020.5",2016.68981146789
"by",281,"N_Hemisphere_2019",2015.96768168633
"by",281,"S_Hemisphere_2016.5",2006.10436521636
"by",281,"N_Hemisphere_2020",2016.68981146789
"by",281,"S_Hemisphere_2017.5",2013.83999984227
"by",281,"N_Hemisphere_2018",2013.83999984227
"by",281,"S_Hemisphere_2018.5",2013.83999984227
"by",282,"N_Hemisphere_2012",2006.84461678555
"by",282,"N_Hemisphere_2013",2006.84461678555
"by",282,"N_Hemisphere_2011",2006.84461678555
"by",282,"N_Hemisphere_2014",2006.84461678555
"by",282,"N_Hemisphere_2015",2006.84461678555
"by",282,"S_Hemisphere_2012.5",2006.84461678555
"by",282,"S_Hemisphere_2013.5",2006.84461678555
"by",282,"S_Hemisphere_2014.5",2006.84461678555
"by",282,"N_Hemisphere_2016",2011.75130929893
"by",282,"N_Hemisphere_2017",2011.75130929893
"by",282,"S_Hemisphere_2011.5",2006.84461678555
"by",282,"S_Hemisphere_2019.5",2016.69675777394
"by",282,"S_Hemisphere_2015.5",2011.75130929893
"by",282,"S_Hemisphere_2020.5",2016.69675777394
"by",282,"N_Hemisphere_2019",2016.24767385716
"by",282,"S_Hemisphere_2016.5",2006.84461678555
"by",282,"N_Hemisphere_2020",2016.69675777394
"by",282,"S_Hemisphere_2017.5",2013.76694113235
"by",282,"N_Hemisphere_2018",2013.76694113235
"by",282,"S_Hemisphere_2018.5",2013.76694113235
"by",283,"N_Hemisphere_2012",2005.24427980064
"by",283,"N_Hemisphere_2013",2005.24427980064
"by",283,"N_Hemisphere_2011",2005.24427980064
"by",283,"N_Hemisphere_2014",2005.24427980064
"by",283,"N_Hemisphere_2015",2005.24427980064
"by",283,"S_Hemisphere_2012.5",2005.24427980064
"by",283,"S_Hemisphere_2013.5",2005.24427980064
"by",283,"S_Hemisphere_2014.5",2005.24427980064
"by",283,"N_Hemisphere_2016",2012.25243019284
"by",283,"N_Hemisphere_2017",2012.25243019284
"by",283,"S_Hemisphere_2011.5",2005.24427980064
"by",283,"S_Hemisphere_2019.5",2016.64360008926
"by",283,"S_Hemisphere_2015.5",2012.25243019284
"by",283,"S_Hemisphere_2020.5",2016.64360008926
"by",283,"N_Hemisphere_2019",2016.24851666877
"by",283,"S_Hemisphere_2016.5",2005.24427980064
"by",283,"N_Hemisphere_2020",2016.64360008926
"by",283,"S_Hemisphere_2017.5",2013.93708524852
"by",283,"N_Hemisphere_2018",2013.93708524852
"by",283,"S_Hemisphere_2018.5",2014.01300225421
"by",284,"N_Hemisphere_2012",2006.39435101226
"by",284,"N_Hemisphere_2013",2006.39435101226
"by",284,"N_Hemisphere_2011",2006.39435101226
"by",284,"N_Hemisphere_2014",2006.39435101226
"by",284,"N_Hemisphere_2015",2006.39435101226
"by",284,"S_Hemisphere_2012.5",2006.39435101226
"by",284,"S_Hemisphere_2013.5",2006.39435101226
"by",284,"S_Hemisphere_2014.5",2006.39435101226
"by",284,"N_Hemisphere_2016",2011.89176431671
"by",284,"N_Hemisphere_2017",2011.89176431671
"by",284,"S_Hemisphere_2011.5",2006.39435101226
"by",284,"S_Hemisphere_2019.5",2016.69377882196
"by",284,"S_Hemisphere_2015.5",2011.89176431671
"by",284,"S_Hemisphere_2020.5",2016.69377882196
"by",284,"N_Hemisphere_2019",2015.95265205288
"by",284,"S_Hemisphere_2016.5",2006.39435101226
"by",284,"N_Hemisphere_2020",2016.5421476462
"by",284,"S_Hemisphere_2017.5",2014.17759083463
"by",284,"N_Hemisphere_2018",2014.17759083463
"by",284,"S_Hemisphere_2018.5",2014.17759083463
"by",285,"N_Hemisphere_2012",2005.01903035392
"by",285,"N_Hemisphere_2013",2005.01903035392
"by",285,"N_Hemisphere_2011",2005.01903035392
"by",285,"N_Hemisphere_2014",2005.01903035392
"by",285,"N_Hemisphere_2015",2005.01903035392
"by",285,"S_Hemisphere_2012.5",2005.01903035392
"by",285,"S_Hemisphere_2013.5",2005.01903035392
"by",285,"S_Hemisphere_2014.5",2005.01903035392
"by",285,"N_Hemisphere_2016",2011.95359713099
"by",285,"N_Hemisphere_2017",2011.95359713099
"by",285,"S_Hemisphere_2011.5",2005.01903035392
"by",285,"S_Hemisphere_2019.5",2016.62965561197
"by",285,"S_Hemisphere_2015.5",2011.95359713099
"by",285,"S_Hemisphere_2020.5",2016.62965561197
"by",285,"N_Hemisphere_2019",2016.07837650853
"by",285,"S_Hemisphere_2016.5",2005.01903035392
"by",285,"N_Hemisphere_2020",2016.62965561197
"by",285,"S_Hemisphere_2017.5",2013.87191258605
"by",285,"N_Hemisphere_2018",2013.87191258605
"by",285,"S_Hemisphere_2018.5",2013.99498798216
"by",286,"N_Hemisphere_2012",2005.53685596663
"by",286,"N_Hemisphere_2013",2005.53685596663
"by",286,"N_Hemisphere_2011",2005.53685596663
"by",286,"N_Hemisphere_2014",2005.53685596663
"by",286,"N_Hemisphere_2015",2005.53685596663
"by",286,"S_Hemisphere_2012.5",2005.53685596663
"by",286,"S_Hemisphere_2013.5",2005.53685596663
"by",286,"S_Hemisphere_2014.5",2005.53685596663
"by",286,"N_Hemisphere_2016",2011.75655221068
"by",286,"N_Hemisphere_2017",2011.75655221068
"by",286,"S_Hemisphere_2011.5",2005.53685596663
"by",286,"S_Hemisphere_2019.5",2016.66243990871
"by",286,"S_Hemisphere_2015.5",2011.75655221068
"by",286,"S_Hemisphere_2020.5",2016.66243990871
"by",286,"N_Hemisphere_2019",2016.14522089801
"by",286,"S_Hemisphere_2016.5",2005.53685596663
"by",286,"N_Hemisphere_2020",2016.66243990871
"by",286,"S_Hemisphere_2017.5",2013.86892294274
"by",286,"N_Hemisphere_2018",2013.86892294274
"by",286,"S_Hemisphere_2018.5",2013.86892294274
"by",287,"N_Hemisphere_2012",2005.28259282963
"by",287,"N_Hemisphere_2013",2005.28259282963
"by",287,"N_Hemisphere_2011",2005.28259282963
"by",287,"N_Hemisphere_2014",2005.28259282963
"by",287,"N_Hemisphere_2015",2005.28259282963
"by",287,"S_Hemisphere_2012.5",2005.28259282963
"by",287,"S_Hemisphere_2013.5",2005.28259282963
"by",287,"S_Hemisphere_2014.5",2005.28259282963
"by",287,"N_Hemisphere_2016",2011.82009940755
"by",287,"N_Hemisphere_2017",2011.82009940755
"by",287,"S_Hemisphere_2011.5",2005.28259282963
"by",287,"S_Hemisphere_2019.5",2016.76765791886
"by",287,"S_Hemisphere_2015.5",2011.82009940755
"by",287,"S_Hemisphere_2020.5",2016.76765791886
"by",287,"N_Hemisphere_2019",2015.94372677466
"by",287,"S_Hemisphere_2016.5",2005.28259282963
"by",287,"N_Hemisphere_2020",2016.76765791886
"by",287,"S_Hemisphere_2017.5",2013.86780940656
"by",287,"N_Hemisphere_2018",2013.86780940656
"by",287,"S_Hemisphere_2018.5",2014.0072829084
"by",288,"N_Hemisphere_2012",2007.20316941274
"by",288,"N_Hemisphere_2013",2007.20316941274
"by",288,"N_Hemisphere_2011",2007.20316941274
"by",288,"N_Hemisphere_2014",2007.20316941274
"by",288,"N_Hemisphere_2015",2007.20316941274
"by",288,"S_Hemisphere_2012.5",2007.20316941274
"by",288,"S_Hemisphere_2013.5",2007.20316941274
"by",288,"S_Hemisphere_2014.5",2007.20316941274
"by",288,"N_Hemisphere_2016",2011.95922430976
"by",288,"N_Hemisphere_2017",2011.95922430976
"by",288,"S_Hemisphere_2011.5",2007.20316941274
"by",288,"S_Hemisphere_2019.5",2016.68917923519
"by",288,"S_Hemisphere_2015.5",2011.95922430976
"by",288,"S_Hemisphere_2020.5",2016.68917923519
"by",288,"N_Hemisphere_2019",2016.03754581692
"by",288,"S_Hemisphere_2016.5",2007.20316941274
"by",288,"N_Hemisphere_2020",2016.68917923519
"by",288,"S_Hemisphere_2017.5",2013.84144981582
"by",288,"N_Hemisphere_2018",2013.84144981582
"by",288,"S_Hemisphere_2018.5",2013.84144981582
"by",289,"N_Hemisphere_2012",2006.19571975225
"by",289,"N_Hemisphere_2013",2006.19571975225
"by",289,"N_Hemisphere_2011",2006.19571975225
"by",289,"N_Hemisphere_2014",2006.19571975225
"by",289,"N_Hemisphere_2015",2006.19571975225
"by",289,"S_Hemisphere_2012.5",2006.19571975225
"by",289,"S_Hemisphere_2013.5",2006.19571975225
"by",289,"S_Hemisphere_2014.5",2006.19571975225
"by",289,"N_Hemisphere_2016",2012.00502909556
"by",289,"N_Hemisphere_2017",2012.00502909556
"by",289,"S_Hemisphere_2011.5",2006.19571975225
"by",289,"S_Hemisphere_2019.5",2016.52390374779
"by",289,"S_Hemisphere_2015.5",2012.00502909556
"by",289,"S_Hemisphere_2020.5",2016.52390374779
"by",289,"N_Hemisphere_2019",2015.79642124847
"by",289,"S_Hemisphere_2016.5",2006.19571975225
"by",289,"N_Hemisphere_2020",2016.52390374779
"by",289,"S_Hemisphere_2017.5",2013.93222346079
"by",289,"N_Hemisphere_2018",2013.93222346079
"by",289,"S_Hemisphere_2018.5",2014.43280622848
"by",290,"N_Hemisphere_2012",2006.87687996102
"by",290,"N_Hemisphere_2013",2006.87687996102
"by",290,"N_Hemisphere_2011",2006.87687996102
"by",290,"N_Hemisphere_2014",2006.87687996102
"by",290,"N_Hemisphere_2015",2006.87687996102
"by",290,"S_Hemisphere_2012.5",2006.87687996102
"by",290,"S_Hemisphere_2013.5",2006.87687996102
"by",290,"S_Hemisphere_2014.5",2006.87687996102
"by",290,"N_Hemisphere_2016",2012.07373154402
"by",290,"N_Hemisphere_2017",2012.07373154402
"by",290,"S_Hemisphere_2011.5",2006.87687996102
"by",290,"S_Hemisphere_2019.5",2016.81348146736
"by",290,"S_Hemisphere_2015.5",2012.07373154402
"by",290,"S_Hemisphere_2020.5",2016.81348146736
"by",290,"N_Hemisphere_2019",2015.93329568717
"by",290,"S_Hemisphere_2016.5",2006.87687996102
"by",290,"N_Hemisphere_2020",2016.53850525037
"by",290,"S_Hemisphere_2017.5",2013.98580839336
"by",290,"N_Hemisphere_2018",2013.98580839336
"by",290,"S_Hemisphere_2018.5",2013.98580839336
"by",291,"N_Hemisphere_2012",2005.54485323204
"by",291,"N_Hemisphere_2013",2005.54485323204
"by",291,"N_Hemisphere_2011",2005.54485323204
"by",291,"N_Hemisphere_2014",2005.54485323204
"by",291,"N_Hemisphere_2015",2005.54485323204
"by",291,"S_Hemisphere_2012.5",2005.54485323204
"by",291,"S_Hemisphere_2013.5",2005.54485323204
"by",291,"S_Hemisphere_2014.5",2005.54485323204
"by",291,"N_Hemisphere_2016",2011.99974574676
"by",291,"N_Hemisphere_2017",2011.99974574676
"by",291,"S_Hemisphere_2011.5",2005.54485323204
"by",291,"S_Hemisphere_2019.5",2016.55710336372
"by",291,"S_Hemisphere_2015.5",2011.99974574676
"by",291,"S_Hemisphere_2020.5",2016.73390673037
"by",291,"N_Hemisphere_2019",2015.92428304877
"by",291,"S_Hemisphere_2016.5",2005.54485323204
"by",291,"N_Hemisphere_2020",2016.55710336372
"by",291,"S_Hemisphere_2017.5",2013.97419089739
"by",291,"N_Hemisphere_2018",2013.97419089739
"by",291,"S_Hemisphere_2018.5",2014.16437342645
"by",292,"N_Hemisphere_2012",2006.84054371535
"by",292,"N_Hemisphere_2013",2006.84054371535
"by",292,"N_Hemisphere_2011",2006.84054371535
"by",292,"N_Hemisphere_2014",2006.84054371535
"by",292,"N_Hemisphere_2015",2006.84054371535
"by",292,"S_Hemisphere_2012.5",2006.84054371535
"by",292,"S_Hemisphere_2013.5",2006.84054371535
"by",292,"S_Hemisphere_2014.5",2006.84054371535
"by",292,"N_Hemisphere_2016",2011.97236611123
"by",292,"N_Hemisphere_2017",2011.97236611123
"by",292,"S_Hemisphere_2011.5",2006.84054371535
"by",292,"S_Hemisphere_2019.5",2016.56580200814
"by",292,"S_Hemisphere_2015.5",2011.97236611123
"by",292,"S_Hemisphere_2020.5",2016.56580200814
"by",292,"N_Hemisphere_2019",2016.0387382556
"by",292,"S_Hemisphere_2016.5",2006.84054371535
"by",292,"N_Hemisphere_2020",2016.56580200814
"by",292,"S_Hemisphere_2017.5",2013.9335130367
"by",292,"N_Hemisphere_2018",2013.9335130367
"by",292,"S_Hemisphere_2018.5",2013.9335130367
"by",293,"N_Hemisphere_2012",2005.74074815048
"by",293,"N_Hemisphere_2013",2005.74074815048
"by",293,"N_Hemisphere_2011",2005.74074815048
"by",293,"N_Hemisphere_2014",2005.74074815048
"by",293,"N_Hemisphere_2015",2005.74074815048
"by",293,"S_Hemisphere_2012.5",2005.74074815048
"by",293,"S_Hemisphere_2013.5",2005.74074815048
"by",293,"S_Hemisphere_2014.5",2005.74074815048
"by",293,"N_Hemisphere_2016",2011.96017145606
"by",293,"N_Hemisphere_2017",2011.96017145606
"by",293,"S_Hemisphere_2011.5",2005.74074815048
"by",293,"S_Hemisphere_2019.5",2016.50675315703
"by",293,"S_Hemisphere_2015.5",2011.96017145606
"by",293,"S_Hemisphere_2020.5",2016.50675315703
"by",293,"N_Hemisphere_2019",2015.90997707603
"by",293,"S_Hemisphere_2016.5",2005.74074815048
"by",293,"N_Hemisphere_2020",2016.50675315703
"by",293,"S_Hemisphere_2017.5",2014.13265971065
"by",293,"N_Hemisphere_2018",2014.13265971065
"by",293,"S_Hemisphere_2018.5",2014.19465993623
"by",294,"N_Hemisphere_2012",2007.50692493155
"by",294,"N_Hemisphere_2013",2007.50692493155
"by",294,"N_Hemisphere_2011",2007.50692493155
"by",294,"N_Hemisphere_2014",2007.50692493155
"by",294,"N_Hemisphere_2015",2007.50692493155
"by",294,"S_Hemisphere_2012.5",2007.50692493155
"by",294,"S_Hemisphere_2013.5",2007.50692493155
"by",294,"S_Hemisphere_2014.5",2007.50692493155
"by",294,"N_Hemisphere_2016",2011.94936135408
"by",294,"N_Hemisphere_2017",2011.94936135408
"by",294,"S_Hemisphere_2011.5",2007.50692493155
"by",294,"S_Hemisphere_2019.5",2016.73867758384
"by",294,"S_Hemisphere_2015.5",2011.94936135408
"by",294,"S_Hemisphere_2020.5",2016.7577186899
"by",294,"N_Hemisphere_2019",2015.85710359288
"by",294,"S_Hemisphere_2016.5",2007.50692493155
"by",294,"N_Hemisphere_2020",2016.7060863848
"by",294,"S_Hemisphere_2017.5",2014.07752325835
"by",294,"N_Hemisphere_2018",2014.07752325835
"by",294,"S_Hemisphere_2018.5",2014.07752325835
"by",295,"N_Hemisphere_2012",2005.41572446968
"by",295,"N_Hemisphere_2013",2005.41572446968
"by",295,"N_Hemisphere_2011",2005.41572446968
"by",295,"N_Hemisphere_2014",2005.41572446968
"by",295,"N_Hemisphere_2015",2005.41572446968
"by",295,"S_Hemisphere_2012.5",2005.41572446968
"by",295,"S_Hemisphere_2013.5",2005.41572446968
"by",295,"S_Hemisphere_2014.5",2005.41572446968
"by",295,"N_Hemisphere_2016",2011.92338433578
"by",295,"N_Hemisphere_2017",2011.92338433578
"by",295,"S_Hemisphere_2011.5",2005.41572446968
"by",295,"S_Hemisphere_2019.5",2016.54868316016
"by",295,"S_Hemisphere_2015.5",2011.92338433578
"by",295,"S_Hemisphere_2020.5",2016.54868316016
"by",295,"N_Hemisphere_2019",2016.0586327899
"by",295,"S_Hemisphere_2016.5",2005.41572446968
"by",295,"N_Hemisphere_2020",2016.54868316016
"by",295,"S_Hemisphere_2017.5",2014.10747076415
"by",295,"N_Hemisphere_2018",2014.10747076415
"by",295,"S_Hemisphere_2018.5",2014.10747076415
"by",296,"N_Hemisphere_2012",2005.64704593884
"by",296,"N_Hemisphere_2013",2005.64704593884
"by",296,"N_Hemisphere_2011",2005.64704593884
"by",296,"N_Hemisphere_2014",2005.64704593884
"by",296,"N_Hemisphere_2015",2005.64704593884
"by",296,"S_Hemisphere_2012.5",2005.64704593884
"by",296,"S_Hemisphere_2013.5",2005.64704593884
"by",296,"S_Hemisphere_2014.5",2005.64704593884
"by",296,"N_Hemisphere_2016",2011.79868843112
"by",296,"N_Hemisphere_2017",2011.79868843112
"by",296,"S_Hemisphere_2011.5",2005.64704593884
"by",296,"S_Hemisphere_2019.5",2016.59673427763
"by",296,"S_Hemisphere_2015.5",2011.79868843112
"by",296,"S_Hemisphere_2020.5",2016.59673427763
"by",296,"N_Hemisphere_2019",2016.02258008856
"by",296,"S_Hemisphere_2016.5",2005.64704593884
"by",296,"N_Hemisphere_2020",2016.59673427763
"by",296,"S_Hemisphere_2017.5",2013.98730226542
"by",296,"N_Hemisphere_2018",2013.98730226542
"by",296,"S_Hemisphere_2018.5",2013.98730226542
"by",297,"N_Hemisphere_2012",2006.75391979065
"by",297,"N_Hemisphere_2013",2006.75391979065
"by",297,"N_Hemisphere_2011",2006.75391979065
"by",297,"N_Hemisphere_2014",2006.75391979065
"by",297,"N_Hemisphere_2015",2006.75391979065
"by",297,"S_Hemisphere_2012.5",2006.75391979065
"by",297,"S_Hemisphere_2013.5",2006.75391979065
"by",297,"S_Hemisphere_2014.5",2006.75391979065
"by",297,"N_Hemisphere_2016",2012.1915629132
"by",297,"N_Hemisphere_2017",2012.1915629132
"by",297,"S_Hemisphere_2011.5",2006.75391979065
"by",297,"S_Hemisphere_2019.5",2016.63949105649
"by",297,"S_Hemisphere_2015.5",2012.1915629132
"by",297,"S_Hemisphere_2020.5",2016.63949105649
"by",297,"N_Hemisphere_2019",2016.19833360108
"by",297,"S_Hemisphere_2016.5",2006.75391979065
"by",297,"N_Hemisphere_2020",2016.59510492033
"by",297,"S_Hemisphere_2017.5",2014.14767210483
"by",297,"N_Hemisphere_2018",2014.14767210483
"by",297,"S_Hemisphere_2018.5",2014.14767210483
"by",298,"N_Hemisphere_2012",2006.16141181367
"by",298,"N_Hemisphere_2013",2006.16141181367
"by",298,"N_Hemisphere_2011",2006.16141181367
"by",298,"N_Hemisphere_2014",2006.16141181367
"by",298,"N_Hemisphere_2015",2006.16141181367
"by",298,"S_Hemisphere_2012.5",2006.16141181367
"by",298,"S_Hemisphere_2013.5",2006.16141181367
"by",298,"S_Hemisphere_2014.5",2006.16141181367
"by",298,"N_Hemisphere_2016",2012.01179208172
"by",298,"N_Hemisphere_2017",2012.01179208172
"by",298,"S_Hemisphere_2011.5",2006.16141181367
"by",298,"S_Hemisphere_2019.5",2016.5418078305
"by",298,"S_Hemisphere_2015.5",2012.01179208172
"by",298,"S_Hemisphere_2020.5",2016.5418078305
"by",298,"N_Hemisphere_2019",2015.94043456126
"by",298,"S_Hemisphere_2016.5",2006.16141181367
"by",298,"N_Hemisphere_2020",2016.5418078305
"by",298,"S_Hemisphere_2017.5",2013.96311227233
"by",298,"N_Hemisphere_2018",2013.96311227233
"by",298,"S_Hemisphere_2018.5",2013.96311227233
